year,make,model,trim,days_to_sell
2015,"Mercedes Benz","G 63 AMG",Standard,70
2015,"Mercedes Benz","G 63 AMG",Standard,77
2015,"Mercedes Benz","G 63 AMG",Standard,78
2015,"Mercedes Benz","G 63 AMG",Standard,81
2015,"Mercedes Benz","G 63 AMG",Standard,90
2015,"Mercedes Benz","G 63 AMG",Standard,154
2015,"Mercedes Benz","G 63 AMG",Standard,164
2015,"Mercedes Benz","GL 500",Standard,8
2015,"Mercedes Benz","GL 500",Standard,10
2015,"Mercedes Benz","GL 500",Standard,12
2015,"Mercedes Benz","GL 500",Standard,13
2015,"Mercedes Benz","GL 500",Standard,14
2015,"Mercedes Benz","GL 500",Standard,17
2015,"Mercedes Benz","GL 500",Standard,22
2015,"Mercedes Benz","GL 500",Standard,24
2015,"Mercedes Benz","GL 500",Standard,27
2015,"Mercedes Benz","GL 500",Standard,28
2015,"Mercedes Benz","GL 500",Standard,29
2015,"Mercedes Benz","GL 500",Standard,34
2015,"Mercedes Benz","GL 500",Standard,35
2015,"Mercedes Benz","GL 500",Standard,36
2015,"Mercedes Benz","GL 500",Standard,38
2015,"Mercedes Benz","GL 500",Standard,39
2015,"Mercedes Benz","GL 500",Standard,40
2015,"Mercedes Benz","GL 500",Standard,42
2015,"Mercedes Benz","GL 500",Standard,44
2015,"Mercedes Benz","GL 500",Standard,47
2015,"Mercedes Benz","GL 500",Standard,52
2015,"Mercedes Benz","GL 500",Standard,56
2015,"Mercedes Benz","GL 500",Standard,67
2015,"Mercedes Benz","GL 500",Standard,75
2015,"Mercedes Benz","GL 500",Standard,80
2015,"Mercedes Benz","GL 500",Standard,85
2015,"Mercedes Benz","GL 500",Standard,90
2015,"Mercedes Benz","GL 500",Standard,91
2015,"Mercedes Benz","GL 500",Standard,102
2015,"Mercedes Benz","GL 500",Standard,106
2015,"Mercedes Benz","GL 500",Standard,113
2015,"Mercedes Benz","GL 500",Standard,124
2015,"Mercedes Benz","GL 63 AMG",Standard,10
2015,"Mercedes Benz","GL 63 AMG",Standard,17
2015,"Mercedes Benz","GL 63 AMG",Standard,47
2015,"Mercedes Benz","GL 63 AMG",Standard,59
2015,"Mercedes Benz","GL 63 AMG",Standard,62
2015,"Mercedes Benz","GL 63 AMG",Standard,105
2015,"Mercedes Benz","GLA 250",Standard,40
2015,"Mercedes Benz","GLA 250",Standard,42
2015,"Mercedes Benz","GLA 250",Standard,86
2015,"Mercedes Benz","GLA 45 AMG",STD,58
2015,"Mercedes Benz","GLA 45 AMG",STD,90
2015,"Mercedes Benz","GLA 45 AMG",STD,105
2015,"Mercedes Benz","GLK 250",Standard,8
2015,"Mercedes Benz","GLK 250",Standard,47
2015,"Mercedes Benz","GLK 250",Standard,140
2015,"Mercedes Benz","ML 400",AMG,38
2015,"Mercedes Benz","ML 400",AMG,81
2015,"Mercedes Benz","ML 400",AMG,86
2015,"Mercedes Benz","ML 400",Standard,8
2015,"Mercedes Benz","ML 400",Standard,35
2015,"Mercedes Benz","ML 400",Standard,42
2015,"Mercedes Benz","ML 400",Standard,103
2015,"Mercedes Benz","ML 400",Standard,113
2015,"Mercedes Benz","ML 500",Standard,46
2015,"Mercedes Benz","S 400",Standard,8
2015,"Mercedes Benz","S 400",Standard,17
2015,"Mercedes Benz","S 400",Standard,36
2015,"Mercedes Benz","S 400",Standard,38
2015,"Mercedes Benz","S 400",Standard,50
2015,"Mercedes Benz","S 400",Standard,62
2015,"Mercedes Benz","S 400",Standard,136
2015,"Mercedes Benz","S 500",Standard,33
2015,"Mercedes Benz","S 500",Standard,37
2015,"Mercedes Benz","S 500",Standard,42
2015,"Mercedes Benz","S 500",Standard,50
2015,"Mercedes Benz","S 500",Standard,52
2015,"Mercedes Benz","S 500",Standard,67
2015,"Mercedes Benz","S 500",Standard,90
2015,"Mercedes Benz","S 500",Standard,97
2015,"Mercedes Benz","S 600",Maybach,27
2015,"Mercedes Benz","S 600",Maybach,46
2015,"Mercedes Benz","S 63 AMG",Standard,16
2015,"Mercedes Benz","S 63 AMG",Standard,18
2015,"Mercedes Benz","S 63 AMG",Standard,19
2015,"Mercedes Benz","S 63 AMG",Standard,22
2015,"Mercedes Benz","S 63 AMG",Standard,28
2015,"Mercedes Benz","S 63 AMG",Standard,49
2015,"Mercedes Benz","S 63 AMG",Standard,60
2015,"Mercedes Benz","S 63 AMG",Standard,94
2015,"Mercedes Benz","S 65 AMG",Standard,28
2015,"Mercedes Benz","S 65 AMG",Standard,50
2015,"Mercedes Benz","S 65 AMG",Standard,90
2015,"Mercedes Benz","S 65 AMG",Standard,95
2015,"Mercedes Benz","SL 63 AMG",Standard,36
2015,"Mercedes Benz","SLK 200",Standard,90
2015,MG,350,Std,95
2015,MINI,Countryman,S,17
2015,MINI,Countryman,S,28
2015,MINI,Countryman,"S JCW",90
2015,MINI,Hatch,S,120
2015,MINI,Hatch,Standard,12
2015,MINI,Hatch,Standard,17
2015,MINI,Hatch,Standard,39
2015,MINI,Hatch,Standard,42
2015,MINI,Hatch,Standard,90
2015,Mitsubishi,ASX,GLX,14
2015,Mitsubishi,ASX,Low,43
2015,Mitsubishi,L200,GL,90
2015,Mitsubishi,L200,GLS,90
2015,Mitsubishi,L200,GLS,159
2015,Mitsubishi,Lancer,"Evolution X",75
2015,Mitsubishi,"Lancer EX",ES,11
2015,Mitsubishi,"Lancer EX",ES,15
2015,Mitsubishi,"Lancer EX",ES,23
2015,Mitsubishi,"Lancer EX",ES,90
2015,Mitsubishi,"Lancer EX",ES,107
2015,Mitsubishi,"Lancer EX",GLS,9
2015,Mitsubishi,"Lancer EX",GLS,47
2015,Mitsubishi,"Lancer EX",GLS,66
2015,Mitsubishi,"Lancer EX",GLS,75
2015,Mitsubishi,"Lancer EX",GLS,79
2015,Mitsubishi,"Lancer EX",GLS,95
2015,Mitsubishi,"Lancer EX","GLS High",82
2015,Mitsubishi,"Lancer EX",GLX,10
2015,Mitsubishi,"Lancer EX",GLX,18
2015,Mitsubishi,"Lancer EX",GLX,40
2015,Mitsubishi,"Lancer EX",GLX,47
2015,Mitsubishi,"Lancer EX",GLX,70
2015,Mitsubishi,"Lancer EX",GLX,95
2015,Mitsubishi,"Lancer EX",GLX,114
2015,Mitsubishi,"Lancer EX",GT,8
2015,Mitsubishi,"Lancer EX",GT,36
2015,Mitsubishi,"Lancer EX",GT,47
2015,Mitsubishi,"Lancer EX",GT,50
2015,Mitsubishi,Outlander,GLS,47
2015,Mitsubishi,Outlander,"GLX Super High",95
2015,Mitsubishi,Pajero,GLS,10
2015,Mitsubishi,Pajero,GLS,15
2015,Mitsubishi,Pajero,GLS,47
2015,Mitsubishi,Pajero,GLS,103
2015,Mitsubishi,Pajero,"GLS Base",34
2015,Mitsubishi,Pajero,"GLS Base",58
2015,Mitsubishi,Pajero,"GLS Base",105
2015,Mitsubishi,Pajero,"GLS Base",113
2015,Mitsubishi,Pajero,"GLS Base",124
2015,Mitsubishi,Pajero,"GLS Highline",9
2015,Mitsubishi,Pajero,"GLS Highline",47
2015,Mitsubishi,Pajero,"GLS Highline",56
2015,Mitsubishi,Pajero,"GLS Highline",65
2015,Mitsubishi,Pajero,"GLS Highline",94
2015,Mitsubishi,Pajero,"GLS Highline",100
2015,Mitsubishi,Pajero,"GLS Highline",101
2015,Mitsubishi,Pajero,"GLS Mid",10
2015,Mitsubishi,Pajero,"GLS Mid",23
2015,Mitsubishi,Pajero,"GLS Mid",53
2015,Mitsubishi,Pajero,"GLS Mid",54
2015,Mitsubishi,Pajero,"GLS Mid",69
2015,Mitsubishi,Pajero,"GLS Mid",84
2015,Mitsubishi,Pajero,"GLS Mid",118
2015,Nissan,370Z,Standard,18
2015,Nissan,370Z,Standard,29
2015,Nissan,370Z,Standard,61
2015,Nissan,370Z,Standard,97
2015,Nissan,370Z,Standard,109
2015,Nissan,Altima,S,8
2015,Nissan,Altima,S,9
2015,Nissan,Altima,S,11
2015,Nissan,Altima,S,12
2015,Nissan,Altima,S,13
2015,Nissan,Altima,S,14
2015,Nissan,Altima,S,15
2015,Nissan,Altima,S,16
2015,Nissan,Altima,S,17
2015,Nissan,Altima,S,20
2015,Nissan,Altima,S,24
2015,Nissan,Altima,S,30
2015,Nissan,Altima,S,34
2015,Nissan,Altima,S,35
2015,Nissan,Altima,S,38
2015,Nissan,Altima,S,41
2015,Nissan,Altima,S,47
2015,Nissan,Altima,S,50
2015,Nissan,Altima,S,53
2015,Nissan,Altima,S,60
2015,Nissan,Altima,S,62
2015,Nissan,Altima,S,64
2015,Nissan,Altima,S,71
2015,Nissan,Altima,S,90
2015,Nissan,Altima,S,95
2015,Nissan,Altima,S,97
2015,Nissan,Altima,S,99
2015,Nissan,Altima,S,102
2015,Nissan,Altima,S,104
2015,Nissan,Altima,S,106
2015,Nissan,Altima,S,107
2015,Nissan,Altima,S,108
2015,Nissan,Altima,S,109
2015,Nissan,Altima,S,111
2015,Nissan,Altima,S,112
2015,Nissan,Altima,S,114
2015,Nissan,Altima,S,138
2015,Nissan,Altima,S,145
2015,Nissan,Altima,SL,9
2015,Nissan,Altima,SL,10
2015,Nissan,Altima,SL,24
2015,Nissan,Altima,SL,29
2015,Nissan,Altima,SL,39
2015,Nissan,Altima,SL,40
2015,Nissan,Altima,SL,41
2015,Nissan,Altima,SL,47
2015,Nissan,Altima,SL,48
2015,Nissan,Altima,SL,55
2015,Nissan,Altima,SL,71
2015,Nissan,Altima,SL,87
2015,Nissan,Altima,SL,95
2015,Nissan,Altima,SL,107
2015,Nissan,Altima,SL,109
2015,Nissan,Altima,SL,110
2015,Nissan,Altima,SL,111
2015,Nissan,Altima,SL,112
2015,Nissan,Altima,SL,113
2015,Nissan,Altima,SL,116
2015,Nissan,Altima,SL,117
2015,Nissan,Altima,SV,47
2015,Nissan,Altima,SV,54
2015,Nissan,Altima,SV,79
2015,Nissan,Altima,SV,94
2015,Nissan,Altima,SV,95
2015,Nissan,Altima,SV,100
2015,Nissan,Altima,SV,106
2015,Nissan,Altima,SV,113
2015,Nissan,Altima,SV,116
2015,Nissan,Altima,SV,145
2015,Nissan,Armada,LE,8
2015,Nissan,Armada,LE,20
2015,Nissan,Armada,LE,47
2015,Nissan,Armada,LE,55
2015,Nissan,Armada,LE,68
2015,Nissan,Armada,LE,95
2015,Nissan,Armada,Platinum,20
2015,Nissan,Armada,SE,20
2015,Nissan,Armada,SE,95
2015,Nissan,Juke,S,13
2015,Nissan,Juke,S,21
2015,Nissan,Juke,S,47
2015,Nissan,Juke,S,95
2015,Nissan,Juke,SL,15
2015,Nissan,Juke,SL,22
2015,Nissan,Juke,SL,31
2015,Nissan,Juke,SL,39
2015,Nissan,Juke,SL,47
2015,Nissan,Juke,SL,95
2015,Nissan,Juke,SL,111
2015,Nissan,Juke,"SL Turbo",8
2015,Nissan,Juke,"SL Turbo",9
2015,Nissan,Juke,"SL Turbo",10
2015,Nissan,Juke,"SL Turbo",45
2015,Nissan,Juke,SV,14
2015,Nissan,Juke,SV,16
2015,Nissan,Juke,SV,110
2015,Nissan,Maxima,S,49
2015,Nissan,Maxima,S,79
2015,Nissan,Maxima,SL,14
2015,Nissan,Maxima,SL,64
2015,Nissan,Maxima,SL,95
2015,Nissan,Maxima,SV,9
2015,Nissan,Maxima,SV,12
2015,Nissan,Maxima,SV,33
2015,Nissan,Maxima,SV,42
2015,Nissan,Maxima,SV,105
2015,Nissan,Maxima,SV,112
2015,Nissan,Micra,S,8
2015,Nissan,Micra,S,9
2015,Nissan,Micra,S,15
2015,Nissan,Micra,S,17
2015,Nissan,Micra,S,47
2015,Nissan,Micra,S,60
2015,Nissan,Micra,S,107
2015,Nissan,Micra,S,111
2015,Nissan,Micra,S,140
2015,Nissan,Micra,S,144
2015,Nissan,Micra,SL,30
2015,Nissan,Micra,SV,11
2015,Nissan,Micra,SV,117
2015,Nissan,Murano,LE,30
2015,Nissan,Murano,LE,75
2015,Nissan,Murano,SL,57
2015,Nissan,Murano,SL,102
2015,Nissan,Pathfinder,S,10
2015,Nissan,Pathfinder,S,11
2015,Nissan,Pathfinder,S,13
2015,Nissan,Pathfinder,S,18
2015,Nissan,Pathfinder,S,22
2015,Nissan,Pathfinder,S,26
2015,Nissan,Pathfinder,S,30
2015,Nissan,Pathfinder,S,36
2015,Nissan,Pathfinder,S,38
2015,Nissan,Pathfinder,S,41
2015,Nissan,Pathfinder,S,45
2015,Nissan,Pathfinder,S,70
2015,Nissan,Pathfinder,S,91
2015,Nissan,Pathfinder,S,103
2015,Nissan,Pathfinder,"SE Base",70
2015,Nissan,Pathfinder,SL,26
2015,Nissan,Pathfinder,SL,40
2015,Nissan,Pathfinder,SL,41
2015,Nissan,Pathfinder,SL,62
2015,Nissan,Pathfinder,SL,106
2015,Nissan,Pathfinder,SV,9
2015,Nissan,Pathfinder,SV,12
2015,Nissan,Pathfinder,SV,17
2015,Nissan,Pathfinder,SV,19
2015,Nissan,Pathfinder,SV,23
2015,Nissan,Pathfinder,SV,25
2015,Nissan,Pathfinder,SV,29
2015,Nissan,Pathfinder,SV,30
2015,Nissan,Pathfinder,SV,31
2015,Nissan,Pathfinder,SV,54
2015,Nissan,Pathfinder,SV,70
2015,Nissan,Pathfinder,SV,99
2015,Nissan,Patrol,"HT Safari",63
2015,Nissan,Patrol,"LE Platinum",9
2015,Nissan,Patrol,"LE Platinum",18
2015,Nissan,Patrol,"LE Platinum",24
2015,Nissan,Patrol,"LE Platinum",26
2015,Nissan,Patrol,"LE Platinum",28
2015,Nissan,Patrol,"LE Platinum",31
2015,Nissan,Patrol,"LE Platinum",36
2015,Nissan,Patrol,"LE Platinum",39
2015,Nissan,Patrol,"LE Platinum",54
2015,Nissan,Patrol,"LE Platinum",67
2015,Nissan,Patrol,"LE Platinum",85
2015,Nissan,Patrol,"LE Platinum",90
2015,Nissan,Patrol,"LE Platinum",94
2015,Nissan,Patrol,"LE Platinum",146
2015,Nissan,Patrol,"LE T2",108
2015,Nissan,Patrol,"SE Platinum",9
2015,Nissan,Patrol,"SE Platinum",11
2015,Nissan,Patrol,"SE Platinum",12
2015,Nissan,Patrol,"SE Platinum",13
2015,Nissan,Patrol,"SE Platinum",16
2015,Nissan,Patrol,"SE Platinum",17
2015,Nissan,Patrol,"SE Platinum",18
2015,Nissan,Patrol,"SE Platinum",20
2015,Nissan,Patrol,"SE Platinum",26
2015,Nissan,Patrol,"SE Platinum",28
2015,Nissan,Patrol,"SE Platinum",29
2015,Nissan,Patrol,"SE Platinum",31
2015,Nissan,Patrol,"SE Platinum",39
2015,Nissan,Patrol,"SE Platinum",42
2015,Nissan,Patrol,"SE Platinum",50
2015,Nissan,Patrol,"SE Platinum",56
2015,Nissan,Patrol,"SE Platinum",70
2015,Nissan,Patrol,"SE Platinum",71
2015,Nissan,Patrol,"SE Platinum",81
2015,Nissan,Patrol,"SE Platinum",84
2015,Nissan,Patrol,"SE Platinum",94
2015,Nissan,Patrol,"SE Platinum",110
2015,Nissan,Patrol,"SE Platinum",141
2015,Nissan,Patrol,"SE Platinum",172
2015,Nissan,Patrol,"SE Platinum City",11
2015,Nissan,Patrol,"SE Platinum City",26
2015,Nissan,Patrol,"SE Platinum City",32
2015,Nissan,Patrol,"SE Platinum City",63
2015,Nissan,Patrol,"SE T1",36
2015,Nissan,Patrol,"SE T1",50
2015,Nissan,Patrol,"SE T1",57
2015,Nissan,Patrol,"SE T1",92
2015,Nissan,Patrol,"SE T1",110
2015,Nissan,Patrol,"Super Safari",55
2015,Nissan,Patrol,"Super Safari",62
2015,Nissan,Patrol,"Super Safari",95
2015,Nissan,Patrol,"Super Safari",98
2015,Nissan,Patrol,"Super Safari",99
2015,Nissan,Patrol,"Super Safari",106
2015,Nissan,Patrol,"Super Safari",115
2015,Nissan,Sentra,S,9
2015,Nissan,Sentra,S,12
2015,Nissan,Sentra,S,14
2015,Nissan,Sentra,S,16
2015,Nissan,Sentra,S,18
2015,Nissan,Sentra,S,19
2015,Nissan,Sentra,S,20
2015,Nissan,Sentra,S,23
2015,Nissan,Sentra,S,26
2015,Nissan,Sentra,S,28
2015,Nissan,Sentra,S,29
2015,Nissan,Sentra,S,31
2015,Nissan,Sentra,S,33
2015,Nissan,Sentra,S,50
2015,Nissan,Sentra,S,61
2015,Nissan,Sentra,S,63
2015,Nissan,Sentra,S,101
2015,Nissan,Sentra,S,108
2015,Nissan,Sentra,S,111
2015,Nissan,Sentra,SL,9
2015,Nissan,Sentra,SL,32
2015,Nissan,Sentra,SL,52
2015,Nissan,Sentra,SL,76
2015,Nissan,Sentra,SL,94
2015,Nissan,Sentra,SL,112
2015,Nissan,Sentra,SV,12
2015,Nissan,Sentra,SV,13
2015,Nissan,Sentra,SV,42
2015,Nissan,Sentra,SV,53
2015,Nissan,Sentra,SV,89
2015,Nissan,Sunny,S,9
2015,Nissan,Sunny,S,15
2015,Nissan,Sunny,S,16
2015,Nissan,Sunny,S,19
2015,Nissan,Sunny,S,31
2015,Nissan,Sunny,S,33
2015,Nissan,Sunny,S,38
2015,Nissan,Sunny,S,39
2015,Nissan,Sunny,S,42
2015,Nissan,Sunny,S,43
2015,Nissan,Sunny,S,44
2015,Nissan,Sunny,S,47
2015,Nissan,Sunny,S,108
2015,Nissan,Sunny,S,148
2015,Nissan,Sunny,SL,13
2015,Nissan,Sunny,SL,14
2015,Nissan,Sunny,SL,18
2015,Nissan,Sunny,SL,54
2015,Nissan,Sunny,SL,95
2015,Nissan,Sunny,SL,104
2015,Nissan,Sunny,SL,107
2015,Nissan,Sunny,SV,95
2015,Nissan,Tiida,S,13
2015,Nissan,Tiida,S,16
2015,Nissan,Tiida,S,20
2015,Nissan,Tiida,S,21
2015,Nissan,Tiida,S,25
2015,Nissan,Tiida,S,33
2015,Nissan,Tiida,S,42
2015,Nissan,Tiida,S,61
2015,Nissan,Tiida,S,71
2015,Nissan,Tiida,S,105
2015,Nissan,Tiida,S,114
2015,Nissan,Tiida,S,119
2015,Nissan,Tiida,SE,10
2015,Nissan,Tiida,SE,23
2015,Nissan,Tiida,SE,28
2015,Nissan,Tiida,SE,94
2015,Nissan,Tiida,SE,114
2015,Nissan,Tiida,SV,11
2015,Nissan,Tiida,SV,12
2015,Nissan,Tiida,SV,13
2015,Nissan,Tiida,SV,14
2015,Nissan,Tiida,SV,23
2015,Nissan,Tiida,SV,24
2015,Nissan,Tiida,SV,30
2015,Nissan,Tiida,SV,39
2015,Nissan,Tiida,SV,47
2015,Nissan,Tiida,SV,63
2015,Nissan,Tiida,SV,64
2015,Nissan,Tiida,SV,80
2015,Nissan,Tiida,SV,114
2015,Nissan,"X Trail",S,8
2015,Nissan,"X Trail",S,11
2015,Nissan,"X Trail",S,13
2015,Nissan,"X Trail",S,14
2015,Nissan,"X Trail",S,15
2015,Nissan,"X Trail",S,17
2015,Nissan,"X Trail",S,18
2015,Nissan,"X Trail",S,20
2015,Nissan,"X Trail",S,21
2015,Nissan,"X Trail",S,22
2015,Nissan,"X Trail",S,25
2015,Nissan,"X Trail",S,32
2015,Nissan,"X Trail",S,35
2015,Nissan,"X Trail",S,37
2015,Nissan,"X Trail",S,40
2015,Nissan,"X Trail",S,47
2015,Nissan,"X Trail",S,59
2015,Nissan,"X Trail",S,69
2015,Nissan,"X Trail",S,76
2015,Nissan,"X Trail",S,85
2015,Nissan,"X Trail",S,90
2015,Nissan,"X Trail",S,91
2015,Nissan,"X Trail",S,95
2015,Nissan,"X Trail",S,96
2015,Nissan,"X Trail",S,100
2015,Nissan,"X Trail",S,102
2015,Nissan,"X Trail",S,103
2015,Nissan,"X Trail",S,106
2015,Nissan,"X Trail",S,109
2015,Nissan,"X Trail",S,111
2015,Nissan,"X Trail",S,125
2015,Nissan,"X Trail",S,145
2015,Nissan,"X Trail",S,149
2015,Nissan,"X Trail",SL,11
2015,Nissan,"X Trail",SL,12
2015,Nissan,"X Trail",SL,24
2015,Nissan,"X Trail",SL,34
2015,Nissan,"X Trail",SL,44
2015,Nissan,"X Trail",SL,48
2015,Nissan,"X Trail",SL,65
2015,Nissan,"X Trail",SV,10
2015,Nissan,"X Trail",SV,12
2015,Nissan,"X Trail",SV,14
2015,Nissan,"X Trail",SV,47
2015,Nissan,"X Trail",SV,53
2015,Nissan,"X Trail",SV,89
2015,Nissan,"X Trail",SV,117
2015,Nissan,Xterra,S,14
2015,Nissan,Xterra,S,19
2015,Nissan,Xterra,S,26
2015,Nissan,Xterra,S,38
2015,Nissan,Xterra,S,41
2015,Nissan,Xterra,S,60
2015,Nissan,Xterra,S,102
2015,Nissan,Xterra,"S Off-road",47
2015,Nissan,Xterra,"S Off-road",52
2015,Peugeot,208,Std,72
2015,Peugeot,208,Std,76
2015,Peugeot,208,Std,154
2015,Porsche,911,Carrera,18
2015,Porsche,911,Carrera,22
2015,Porsche,911,Carrera,24
2015,Porsche,911,Carrera,37
2015,Porsche,911,Carrera,48
2015,Porsche,911,"Carrera 4S",18
2015,Porsche,911,"Carrera S",12
2015,Porsche,911,"Carrera S",23
2015,Porsche,911,"Carrera S",40
2015,Porsche,911,"Carrera S",48
2015,Porsche,911,GT3,36
2015,Porsche,911,"Targa 4S",47
2015,Porsche,911,Turbo,12
2015,Porsche,911,Turbo,13
2015,Porsche,"918 Spyder",Std,32
2015,Porsche,"918 Spyder",Std,36
2015,Porsche,"918 Spyder",Std,39
2015,Porsche,"918 Spyder",Std,58
2015,Porsche,Boxster,GTS,9
2015,Porsche,Boxster,GTS,12
2015,Porsche,Boxster,GTS,34
2015,Porsche,Boxster,GTS,90
2015,Porsche,Boxster,Std,47
2015,Porsche,Cayenne,S,8
2015,Porsche,Cayenne,S,9
2015,Porsche,Cayenne,S,10
2015,Porsche,Cayenne,S,12
2015,Porsche,Cayenne,S,13
2015,Porsche,Cayenne,S,14
2015,Porsche,Cayenne,S,18
2015,Porsche,Cayenne,S,19
2015,Porsche,Cayenne,S,20
2015,Porsche,Cayenne,S,29
2015,Porsche,Cayenne,S,32
2015,Porsche,Cayenne,S,39
2015,Porsche,Cayenne,S,41
2015,Porsche,Cayenne,S,79
2015,Porsche,Cayenne,S,84
2015,Porsche,Cayenne,S,90
2015,Porsche,Cayenne,S,108
2015,Porsche,Cayenne,Std,56
2015,Porsche,Cayenne,Turbo,10
2015,Porsche,Cayenne,Turbo,17
2015,Porsche,Cayenne,Turbo,18
2015,Porsche,Cayenne,Turbo,28
2015,Porsche,Cayenne,Turbo,31
2015,Porsche,Cayenne,"Turbo S",65
2015,Porsche,Cayenne,"Turbo S",124
2015,Porsche,Cayman,GTS,15
2015,Porsche,Cayman,GTS,39
2015,Porsche,Cayman,GTS,45
2015,Porsche,Cayman,GTS,84
2015,Porsche,Cayman,S,34
2015,Porsche,Cayman,S,45
2015,Porsche,Cayman,Std,9
2015,Porsche,Cayman,Std,12
2015,Porsche,Cayman,Std,32
2015,Porsche,Cayman,Std,90
2015,Porsche,Macan,"Macan S",8
2015,Porsche,Macan,"Macan S",9
2015,Porsche,Macan,"Macan S",11
2015,Porsche,Macan,"Macan S",12
2015,Porsche,Macan,"Macan S",14
2015,Porsche,Macan,"Macan S",20
2015,Porsche,Macan,"Macan S",27
2015,Porsche,Macan,"Macan S",28
2015,Porsche,Macan,"Macan S",31
2015,Porsche,Macan,"Macan S",51
2015,Porsche,Macan,"Macan S",67
2015,Porsche,Macan,"Macan S",90
2015,Porsche,Macan,"Macan S",93
2015,Porsche,Macan,S,29
2015,Porsche,Macan,S,47
2015,Ram,1500,"SLT Crew Cab",18
2015,Ram,1500,"SLT Crew Cab",29
2015,Ram,1500,"SLT Crew Cab",90
2015,Renault,Duster,PE,23
2015,"Rolls Royce",Ghost,EWB,63
2015,"Rolls Royce",Ghost,Std,72
2015,Subaru,Forester,XT,96
2015,Subaru,WRX,STI,54
2015,Subaru,WRX,STI,149
2015,Suzuki,Jimny,GLX,18
2015,Suzuki,Swift,GL,86
2015,Suzuki,Swift,GLX,43
2015,Suzuki,Swift,GLX,47
2015,Toyota,86,GT,126
2015,Toyota,86,VT,47
2015,Toyota,86,VT,95
2015,Toyota,86,VTX,47
2015,Toyota,Aurion,Sport,50
2015,Toyota,Avalon,Limited,14
2015,Toyota,Avalon,Limited,39
2015,Toyota,Avanza,GLS,47
2015,Toyota,Avanza,SE,57
2015,Toyota,Avanza,SE,67
2015,Toyota,Avanza,SE,93
2015,Toyota,Avanza,SE,99
2015,Toyota,Avanza,SE,109
2015,Toyota,Avanza,SE,116
2015,Toyota,Camry,"60th Anniversary",81
2015,Toyota,Camry,GL,9
2015,Toyota,Camry,GL,10
2015,Toyota,Camry,GL,13
2015,Toyota,Camry,GL,18
2015,Toyota,Camry,GL,20
2015,Toyota,Camry,GL,41
2015,Toyota,Camry,GL,46
2015,Toyota,Camry,GL,47
2015,Toyota,Camry,GL,88
2015,Toyota,Camry,GL,90
2015,Toyota,Camry,"GL Limited",20
2015,Toyota,Camry,"GL Limited",27
2015,Toyota,Camry,GLX,8
2015,Toyota,Camry,GLX,11
2015,Toyota,Camry,GLX,13
2015,Toyota,Camry,GLX,14
2015,Toyota,Camry,GLX,15
2015,Toyota,Camry,GLX,25
2015,Toyota,Camry,GLX,27
2015,Toyota,Camry,GLX,28
2015,Toyota,Camry,GLX,34
2015,Toyota,Camry,GLX,37
2015,Toyota,Camry,GLX,46
2015,Toyota,Camry,GLX,47
2015,Toyota,Camry,GLX,49
2015,Toyota,Camry,GLX,57
2015,Toyota,Camry,GLX,106
2015,Toyota,Camry,GLX,113
2015,Toyota,Camry,GLX,114
2015,Toyota,Camry,GLX,115
2015,Toyota,Camry,GLX,147
2015,Toyota,Camry,LE,108
2015,Toyota,Camry,Limited,10
2015,Toyota,Camry,Limited,17
2015,Toyota,Camry,Limited,28
2015,Toyota,Camry,Limited,34
2015,Toyota,Camry,Limited,47
2015,Toyota,Camry,Limited,50
2015,Toyota,Camry,Limited,84
2015,Toyota,Camry,Limited,103
2015,Toyota,Camry,Limited,111
2015,Toyota,Camry,RZ,12
2015,Toyota,Camry,RZ,28
2015,Toyota,Camry,RZ,29
2015,Toyota,Camry,RZ,47
2015,Toyota,Camry,S,12
2015,Toyota,Camry,S,17
2015,Toyota,Camry,S,18
2015,Toyota,Camry,S,20
2015,Toyota,Camry,S,22
2015,Toyota,Camry,S,29
2015,Toyota,Camry,S,32
2015,Toyota,Camry,S,33
2015,Toyota,Camry,S,36
2015,Toyota,Camry,S,47
2015,Toyota,Camry,S,56
2015,Toyota,Camry,S,64
2015,Toyota,Camry,S,72
2015,Toyota,Camry,S,77
2015,Toyota,Camry,S,92
2015,Toyota,Camry,S,98
2015,Toyota,Camry,SE,8
2015,Toyota,Camry,SE,9
2015,Toyota,Camry,SE,10
2015,Toyota,Camry,SE,11
2015,Toyota,Camry,SE,12
2015,Toyota,Camry,SE,13
2015,Toyota,Camry,SE,15
2015,Toyota,Camry,SE,16
2015,Toyota,Camry,SE,17
2015,Toyota,Camry,SE,18
2015,Toyota,Camry,SE,20
2015,Toyota,Camry,SE,21
2015,Toyota,Camry,SE,23
2015,Toyota,Camry,SE,24
2015,Toyota,Camry,SE,25
2015,Toyota,Camry,SE,27
2015,Toyota,Camry,SE,28
2015,Toyota,Camry,SE,32
2015,Toyota,Camry,SE,40
2015,Toyota,Camry,SE,90
2015,Toyota,Camry,SE,95
2015,Toyota,Camry,SE,97
2015,Toyota,Camry,SE,102
2015,Toyota,Camry,SE,103
2015,Toyota,Camry,SE+,47
2015,Toyota,Camry,SE+,91
2015,Toyota,Corolla,GLI,55
2015,Toyota,Corolla,GLI,63
2015,Toyota,Corolla,GLI,93
2015,Toyota,Corolla,GLI,99
2015,Toyota,Corolla,"GLI Mid",32
2015,Toyota,Corolla,"GLI Mid",40
2015,Toyota,Corolla,Limited,8
2015,Toyota,Corolla,Limited,9
